relative_path,patient_id,task_guess,channel_index,channel_name,channel_type,modality_guess,is_lfp_guess,is_eeg_guess,is_force_guess,is_accelerometer_guess,is_marker_like_guess,is_cz_or_fz_guess,notes
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD06/BrianBrist_Sitting_Flt.mat,PD06,RestSitting,17,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD06/BrianBrist_Sitting_Flt.mat,PD06,RestSitting,18,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD06/BrianBrist_Sitting_Flt.mat,PD06,RestSitting,19,CzFz,EEG_BI,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,0,R1,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,1,R2,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,2,R3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,3,R4,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,4,L1,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,5,L2,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,6,L3,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,7,L4,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,8,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,9,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,10,A1,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,11,A2,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,12,Mi1,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,13,L01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,14,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,15,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,16,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,17,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,18,R23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_1_Rst.mat,PD07,RestSitting,19,CzFz,EEG_BI,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,0,R1,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,1,R2,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,2,R3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,3,R4,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,4,L1,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,5,L2,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,6,L3,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,7,L4,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,8,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,9,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,10,A1,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,11,A2,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,12,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,13,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,14,R23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,15,CzFz,EEG_BI,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,16,L01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,17,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD07/HarlendNigel1_7_RestStanding.mat,PD07,RestStanding,18,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,0,L0,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,1,L1,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,2,L2,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,3,L3,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,4,L4,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,5,L5,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,6,L6,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,7,L7,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,8,R0,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,9,R1,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,10,R2,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,11,R3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,12,R4,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,13,R5,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,14,R6,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,15,R7,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,16,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,17,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,18,Pz,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,19,C3,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,20,C4,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,21,Lig,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,22,FrcL,FRC,force_pressure,false,false,true,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,23,FrcR,FRC,force_pressure,false,false,true,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,24,L01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,25,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,26,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,27,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,28,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,29,R23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Rest.mat,MSA01,RestSitting,30,CzFz,EEG_BI,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,0,L0,LFP_MO,PPN_LFP,true,false,false,false,false,false,ChannelType_count_30_vs_data_channels_31
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,1,L1,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,2,L2,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,3,L3,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,4,L4,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,5,L5,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,6,L6,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,7,L7,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,8,R0,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,9,R1,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,10,R2,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,11,R3,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,12,R4,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,13,R5,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,14,R6,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,15,R7,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,16,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,17,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,18,Pz,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,19,C3,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,20,C4,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,21,Lig,FRC,force_pressure,false,false,true,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,22,FrcL,FRC,force_pressure,false,false,true,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,23,FrcR,LFP_BI,force_pressure,true,false,true,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,24,L01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,25,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,26,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,27,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,28,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,29,R23,EEG_BI,EEG,true,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Sitting.mat,MSA01,StepSitting,30,CzFz,,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,0,L0,LFP_MO,PPN_LFP,true,false,false,false,false,false,ChannelType_count_30_vs_data_channels_31
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,1,L1,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,2,L2,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,3,L3,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,4,L4,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,5,L5,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,6,L6,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,7,L7,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,8,R0,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,9,R1,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,10,R2,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,11,R3,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,12,R4,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,13,R5,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,14,R6,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,15,R7,LFP_MO,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,16,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,17,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,18,Pz,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,19,C3,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,20,C4,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,21,Lig,FRC,force_pressure,false,false,true,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,22,FrcL,FRC,force_pressure,false,false,true,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,23,FrcR,LFP_BI,force_pressure,true,false,true,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,24,L01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,25,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,26,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,27,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,28,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,29,R23,EEG_BI,EEG,true,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA01/PPN-Sub01_Step_Standing.mat,MSA01,StepStanding,30,CzFz,,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,0,L0,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,1,L1,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,2,L2,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,3,L3,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,4,L4,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,5,L5,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,6,L6,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,7,L7,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,8,R0,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,9,R1,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,10,R2,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,11,R3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,12,R4,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,13,R5,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,14,R6,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/RawData/MSA02/PPN_Sub02_Rest.mat,MSA02,RestSitting,15,R7,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
